District,Latitude,Longitude,Year,Crop_Production (Tonnes),Food_Price_Index,Malnutrition_Rate (%),Income_Per_Capita (INR),Employment_in_Agri (%),Undernourishment (%),Dietary_Diversity_Score,Risk_Category
Virudhunagar,9.5851,77.957,2015,15878,93.09869892873512,5.509073879463994,122833,49.32297561873988,7.705666169138715,7.19599874477293,3
Nagapattinam,10.7662,79.842,2021,40062,88.43131379975958,23.60704546883361,192012,56.711390059304165,13.63652878670672,7.024086466106496,2
Tiruchirappalli,10.7905,78.7047,2015,40386,119.05115729620512,6.653046054764933,100227,39.629387518055566,19.75952413009652,5.5370198783143945,2
Pudukkottai,10.3833,78.8,2020,43078,145.36245961010292,26.82893413099066,197776,23.665290905686,29.466352033449123,3.990864766339744,1
Sivaganga,9.847,78.4804,2015,7600,90.44746288190318,34.29852911945028,231549,44.274882014133176,25.74171700662738,4.073923055876212,1
Coimbatore,11.0168,76.9558,2017,43712,89.97895885231809,31.724964448689008,146856,31.10410941044949,7.926126817658154,6.354513802034614,1
Perambalur,11.2333,78.8833,2020,47056,132.8593532211637,11.985756706282828,95591,56.273901700774346,29.68036137077853,6.9386867847901605,1
Krishnagiri,12.5192,78.212,2023,39998,109.3428013131485,20.54031294128293,110030,43.17757089426621,29.90221818161281,3.507829090906564,1
Namakkal,11.2189,78.1675,2015,15878,93.09869892873512,5.509073879463994,122833,49.32297561873988,7.705666169138715,7.19599874477293,3
Tiruchirappalli,10.7905,78.7047,2020,25306,110.19111944387105,18.47235542404628,223650,20.44993286416279,9.482405881501212,7.821372611714061,2
Virudhunagar,9.5851,77.957,2022,29123,122.35626629783768,26.31054502136997,245543,44.61787972647448,12.041983861863123,5.7029547897,1
Nagapattinam,10.7662,79.842,2023,30398,119.60214654293024,19.94999084882712,73932,68.02842681617176,23.35271453077257,5.767495576029682,1
Tiruchirappalli,10.7905,78.7047,2021,36802,138.44630439860828,11.053848447573706,184365,65.57956139030634,9.428036440060488,9.747606139882604,1
Nagapattinam,10.7662,79.842,2018,8765,82.00566993043581,14.785107623847605,237397,43.583159139258015,8.122995268515835,5.032061609892402,3
Nilgiris,11.4102,76.695,2015,15878,93.09869892873512,5.509073879463994,122833,49.32297561873988,7.705666169138715,7.19599874477293,3
Perambalur,11.2333,78.8833,2016,30520,115.31191591685489,33.96345903801864,179065,62.89585361217839,20.19272779579818,4.5924362360834365,1
Tiruchirappalli,10.7905,78.7047,2023,32081,128.64671835401333,9.70281285954918,55435,28.7305458491131,22.908862071852173,9.932621007052038,1
Vellore,12.9165,79.1325,2015,24552,87.01718946060136,17.19249609722056,184917,49.19632695988706,22.79205148387715,4.99227185192124,1
Chennai,13.0827,80.2707,2015,15878,93.09869892873512,5.509073879463994,122833,49.32297561873988,7.705666169138715,7.19599874477293,3
Virudhunagar,9.5851,77.957,2015,27335,121.8994095252432,16.55174167156885,57244,39.20803789767312,8.824046765143594,6.974438695023148,2
Coimbatore,11.0168,76.9558,2023,37172,106.79488702821284,24.5056149933696,208322,53.78220319324443,10.33407670082428,5.229285979216138,2
Ranipet,12.9236,79.3333,2024,6700,114.86909604836296,14.468996461014568,57213,26.428978925583458,6.657254686163756,9.538255434613074,2
Virudhunagar,9.5851,77.957,2015,15878,93.09869892873512,5.509073879463994,122833,49.32297561873988,7.705666169138715,7.19599874477293,3
Ranipet,12.9236,79.3333,2015,19031,149.70141164359262,24.992219140847567,244243,69.1340024361217,27.77197262016109,6.8092750796191055,1
Ranipet,12.9236,79.3333,2022,49589,122.95465320925686,14.284086472658029,118371,51.29919569589768,17.427232733769927,8.433200444281567,2
Coimbatore,11.0168,76.9558,2015,15878,93.09869892873512,5.509073879463994,122833,49.32297561873988,7.705666169138715,7.19599874477293,3
Chennai,13.0827,80.2707,2018,16577,90.17286846943529,32.354557086183405,167265,31.65223141334362,23.49019922500343,8.611239736291301,1
Cuddalore,11.7447,79.768,2015,25706,94.28613628090322,18.41908268757802,176913,63.00367594948964,11.37008165079239,5.972418118532036,2
Sivaganga,9.847,78.4804,2015,15878,93.09869892873512,5.509073879463994,122833,49.32297561873988,7.705666169138715,7.19599874477293,3
Tenkasi,8.9591,77.3152,2018,8765,82.00566993043581,14.785107623847605,237397,43.583159139258015,8.122995268515835,5.032061609892402,3
Erode,11.341,77.7172,2018,8765,82.00566993043581,14.785107623847605,237397,43.583159139258015,8.122995268515835,5.032061609892402,3
Namakkal,11.2189,78.1675,2016,24581,109.27013517139598,32.97700126117883,88346,55.05056335475204,6.480582634915187,4.522133438053902,1
Nagapattinam,10.7662,79.842,2017,31049,144.85246585693295,10.521343161506405,178713,65.88793213175803,12.11489486339796,7.228809374866646,1
Cuddalore,11.7447,79.768,2023,44486,140.64962284777903,8.78330425035875,69239,61.893663505968135,24.499011513509824,9.553036731591163,1
Sivaganga,9.847,78.4804,2020,49582,104.32631567196282,30.42642899164209,179237,22.014065336699016,10.117848689877531,8.689297973080116,1
Salem,11.6643,78.146,2023,35881,113.41452786856809,30.738047419919862,153579,61.04201183524255,19.175308135504302,6.685636134132652,1
Virudhunagar,9.5851,77.957,2018,20916,84.77306338358238,24.354502499027102,198424,58.16538076061053,18.92312755975517,8.190620766288932,2
Ranipet,12.9236,79.3333,2016,44850,120.04860746055444,10.00545734616733,140715,43.97596185556769,7.789557828331035,7.726325908581368,2
Chennai,13.0827,80.2707,2015,27335,121.8994095252432,16.55174167156885,57244,39.20803789767312,8.824046765143594,6.974438695023148,2
Erode,11.341,77.7172,2020,24356,139.1266136363157,6.197675976912537,72419,48.55465812172574,20.21994900450984,5.61544256464907,1
Sivaganga,9.847,78.4804,2015,34179,100.17291681716706,21.937822438709645,180698,48.981622910090906,28.459040007400432,5.436093476344451,1
Vellore,12.9165,79.1325,2019,37933,99.99381919935702,12.970566945987905,92782,44.96214537623874,13.905282931346733,5.91282981102302,2
Tenkasi,8.9591,77.3152,2016,24581,109.27013517139598,32.97700126117883,88346,55.05056335475204,6.480582634915187,4.522133438053902,1
Chennai,13.0827,80.2707,2021,49049,93.29552955202928,26.479540806251723,51909,23.55901181590432,8.870393871793382,3.110151862614811,1
Sivaganga,9.847,78.4804,2015,15878,93.09869892873512,5.509073879463994,122833,49.32297561873988,7.705666169138715,7.19599874477293,3
Nagapattinam,10.7662,79.842,2015,27335,121.8994095252432,16.55174167156885,57244,39.20803789767312,8.824046765143594,6.974438695023148,2
Ariyalur,11.136,79.0758,2021,25789,96.29098442408863,33.96829494142652,209413,35.800236143319694,29.022603853223988,8.505842554555073,1
Nilgiris,11.4102,76.695,2015,15878,93.09869892873512,5.509073879463994,122833,49.32297561873988,7.705666169138715,7.19599874477293,3
Pudukkottai,10.3833,78.8,2021,41487,137.0070745488133,13.779652930022234,55409,48.07389718683384,10.365949072610714,7.058752411700523,1
Madurai,9.9252,78.1198,2023,49367,120.1129540433311,27.99787834136155,183177,34.15003177145388,21.806970736852,6.028209281698491,1
Namakkal,11.2189,78.1675,2018,8765,82.00566993043581,14.785107623847605,237397,43.583159139258015,8.122995268515835,5.032061609892402,3
Erode,11.341,77.7172,2020,28989,109.92265697166825,20.086265601967547,149612,66.18715656333242,11.632827674896037,5.970774049239751,2
Sivaganga,9.847,78.4804,2015,37954,88.42545033469902,7.358801329692741,168566,60.283768952135205,11.64023644166037,5.9217098939038255,2
Pudukkottai,10.3833,78.8,2015,15878,93.09869892873512,5.509073879463994,122833,49.32297561873988,7.705666169138715,7.19599874477293,3
Ariyalur,11.136,79.0758,2018,8765,82.00566993043581,14.785107623847605,237397,43.583159139258015,8.122995268515835,5.032061609892402,3
Madurai,9.9252,78.1198,2016,16707,108.1892604696192,11.731489393993863,162223,31.70995298940451,21.60381912636205,9.574821602380666,1
Nilgiris,11.4102,76.695,2020,24356,139.1266136363157,6.197675976912537,72419,48.55465812172574,20.21994900450984,5.61544256464907,1
Tiruchirappalli,10.7905,78.7047,2015,15878,93.09869892873512,5.509073879463994,122833,49.32297561873988,7.705666169138715,7.19599874477293,3
Pudukkottai,10.3833,78.8,2018,8765,82.00566993043581,14.785107623847605,237397,43.583159139258015,8.122995268515835,5.032061609892402,3
Perambalur,11.2333,78.8833,2022,5680,137.02697032969925,32.98603070379899,134085,33.30106883644009,5.132854228871551,6.194155381607214,1
Tirunelveli,8.7139,77.7567,2016,27423,97.2799919317013,24.674623019821784,161672,41.85860247800886,5.696244439568893,4.993992916725318,2
Nilgiris,11.4102,76.695,2018,30939,148.4754467968591,13.22638667372441,75570,54.052505586522265,8.418056909336645,3.2400417481737964,1
Krishnagiri,12.5192,78.212,2016,20228,128.44353871278213,25.285872390696177,184484,66.10244010635537,12.71964145881465,4.456769974943552,1
Madurai,9.9252,78.1198,2018,38629,118.42367421480502,5.258570077753408,209297,65.29250960493978,19.428056747861056,5.429329181676439,2
Ranipet,12.9236,79.3333,2017,15738,124.10651888031644,14.68429380343551,148537,60.65749941819071,21.21317567060507,4.952763360941358,1
Cuddalore,11.7447,79.768,2023,32081,128.64671835401333,9.70281285954918,55435,28.7305458491131,22.908862071852173,9.932621007052038,1
Perambalur,11.2333,78.8833,2017,16705,117.88890776591748,20.75954793352164,113888,67.56981862422077,26.16087940768267,6.974796778206212,1
Tiruchirappalli,10.7905,78.7047,2015,27335,121.8994095252432,16.55174167156885,57244,39.20803789767312,8.824046765143594,6.974438695023148,2
Nilgiris,11.4102,76.695,2018,28736,145.68210100559213,19.20306978125064,233024,45.4345970364688,12.367871171411718,4.247832470421415,1
Tiruchirappalli,10.7905,78.7047,2015,40386,119.05115729620512,6.653046054764933,100227,39.629387518055566,19.75952413009652,5.5370198783143945,2
Coimbatore,11.0168,76.9558,2020,39779,124.19631843503636,19.63700585837905,106866,64.09516423817297,12.390958294490904,4.491423857122749,2
Chennai,13.0827,80.2707,2017,38458,119.47436967289366,15.074490939246036,195764,37.051008612801695,7.160615811180936,4.923531850952598,2
Chennai,13.0827,80.2707,2015,15531,106.66662915164324,9.900633492294697,200840,58.48210819418272,23.56803742966044,6.300780886117156,1
Thanjavur,10.7867,79.1378,2015,15878,93.09869892873512,5.509073879463994,122833,49.32297561873988,7.705666169138715,7.19599874477293,3
Thoothukudi,8.7642,78.1348,2015,24238,99.91789699738536,18.737008853812146,63703,38.1383566568738,13.22004511446134,4.797386608765392,2
Tirunelveli,8.7139,77.7567,2018,30939,148.4754467968591,13.22638667372441,75570,54.052505586522265,8.418056909336645,3.2400417481737964,1
Thanjavur,10.7867,79.1378,2015,15878,93.09869892873512,5.509073879463994,122833,49.32297561873988,7.705666169138715,7.19599874477293,3
Cuddalore,11.7447,79.768,2018,36455,102.07546202862822,6.462989564394213,60514,65.72208647436692,18.80402067427531,8.258030707660087,2
Vellore,12.9165,79.1325,2017,21402,96.20326496357086,25.291951067300182,107089,58.1981598162809,19.157403593102188,4.579862720733011,1
Dindigul,10.3624,77.9695,2018,36455,102.07546202862822,6.462989564394213,60514,65.72208647436692,18.80402067427531,8.258030707660087,2
Namakkal,11.2189,78.1675,2017,17905,108.78333331086438,26.517856275972694,206568,68.39848983849777,15.477193841774149,5.709471193739052,1
Erode,11.341,77.7172,2018,8765,82.00566993043581,14.785107623847605,237397,43.583159139258015,8.122995268515835,5.032061609892402,3
Ranipet,12.9236,79.3333,2015,46094,80.00215031917676,34.862645387763685,131099,47.68389167697167,7.372697744151949,4.877975368776415,1
Cuddalore,11.7447,79.768,2021,40062,88.43131379975958,23.60704546883361,192012,56.711390059304165,13.63652878670672,7.024086466106496,2
Thanjavur,10.7867,79.1378,2015,15278,121.5969279116018,13.935781951706335,76336,61.66048439789007,20.905470716733618,9.680810568817462,1
Tirupattur,12.4963,78.56,2018,16577,90.17286846943529,32.354557086183405,167265,31.65223141334362,23.49019922500343,8.611239736291301,1
Nilgiris,11.4102,76.695,2015,15878,93.09869892873512,5.509073879463994,122833,49.32297561873988,7.705666169138715,7.19599874477293,3
Tiruvannamalai,12.2253,79.0747,2020,11771,135.7508393066434,23.69413561243476,137193,22.824171200174103,11.039625016770836,9.054957811206744,1
Thanjavur,10.7867,79.1378,2021,39693,83.0846103099267,24.232583107464784,56861,56.65765115532927,18.45168876837057,5.126131623619818,2
Coimbatore,11.0168,76.9558,2016,29685,91.7795011955399,27.870836411215183,222988,53.09391940223456,18.014263607479336,9.7808401514913,1
Namakkal,11.2189,78.1675,2018,37369,100.39527509864212,6.33764278202432,164560,69.09526611434714,13.33780884157167,8.442119397773878,2
Vellore,12.9165,79.1325,2021,25789,96.29098442408863,33.96829494142652,209413,35.800236143319694,29.022603853223988,8.505842554555073,1
Erode,11.341,77.7172,2017,21402,96.20326496357086,25.291951067300182,107089,58.1981598162809,19.157403593102188,4.579862720733011,1
Ariyalur,11.136,79.0758,2016,17158,108.5444624084314,17.468833460874656,187921,45.615018045773326,29.92925628564312,9.457049277026387,1
Nagapattinam,10.7662,79.842,2022,49589,122.95465320925686,14.284086472658029,118371,51.29919569589768,17.427232733769927,8.433200444281567,2
Thanjavur,10.7867,79.1378,2022,49589,122.95465320925686,14.284086472658029,118371,51.29919569589768,17.427232733769927,8.433200444281567,2
Coimbatore,11.0168,76.9558,2021,27063,106.669389156788,14.083253848159016,207541,32.43626968953123,25.27070283405677,3.60804035590328,1
Tirupattur,12.4963,78.56,2024,34566,91.28531683825858,23.701386978797213,103915,55.02274327121789,13.546640044058758,9.889353742029945,2
Dindigul,10.3624,77.9695,2018,20916,84.77306338358238,24.354502499027102,198424,58.16538076061053,18.92312755975517,8.190620766288932,2
Nagapattinam,10.7662,79.842,2020,33246,128.2517288471883,19.7305928800673,174693,20.919049488762106,14.170147128500142,5.2920839406784665,2
Tirunelveli,8.7139,77.7567,2018,8765,82.00566993043581,14.785107623847605,237397,43.583159139258015,8.122995268515835,5.032061609892402,3
Perambalur,11.2333,78.8833,2019,29255,120.17060947739674,29.791709348016656,227484,51.542551932255584,25.15029276221211,8.389534051640805,1
Erode,11.341,77.7172,2024,38885,106.39377517011891,30.684608659839807,69731,37.26719889631652,8.151385784017585,7.260789544224506,1
Nilgiris,11.4102,76.695,2018,37369,100.39527509864212,6.33764278202432,164560,69.09526611434714,13.33780884157167,8.442119397773878,2
Virudhunagar,9.5851,77.957,2016,42102,92.53221462091086,21.39429083076129,116133,64.04407118873684,18.048374101614424,5.579623604868666,2
Thanjavur,10.7867,79.1378,2018,16577,90.17286846943529,32.354557086183405,167265,31.65223141334362,23.49019922500343,8.611239736291301,1
Chennai,13.0827,80.2707,2022,30675,92.72452070521533,27.21990743199878,80782,61.471443521698994,25.07515076147504,9.212937208888782,1
Perambalur,11.2333,78.8833,2015,40386,119.05115729620512,6.653046054764933,100227,39.629387518055566,19.75952413009652,5.5370198783143945,2
Dindigul,10.3624,77.9695,2018,8765,82.00566993043581,14.785107623847605,237397,43.583159139258015,8.122995268515835,5.032061609892402,3
Coimbatore,11.0168,76.9558,2016,16707,108.1892604696192,11.731489393993863,162223,31.70995298940451,21.60381912636205,9.574821602380666,1
Nilgiris,11.4102,76.695,2018,25195,110.18637088540903,28.30395311625892,51541,63.87036726975735,18.08853984642704,9.153771567250754,1
Nagapattinam,10.7662,79.842,2018,8765,82.00566993043581,14.785107623847605,237397,43.583159139258015,8.122995268515835,5.032061609892402,3
Thoothukudi,8.7642,78.1348,2018,20916,84.77306338358238,24.354502499027102,198424,58.16538076061053,18.92312755975517,8.190620766288932,2
Tirunelveli,8.7139,77.7567,2017,16705,117.88890776591748,20.75954793352164,113888,67.56981862422077,26.16087940768267,6.974796778206212,1
Tiruvannamalai,12.2253,79.0747,2015,15878,93.09869892873512,5.509073879463994,122833,49.32297561873988,7.705666169138715,7.19599874477293,3
Coimbatore,11.0168,76.9558,2020,49582,104.32631567196282,30.42642899164209,179237,22.014065336699016,10.117848689877531,8.689297973080116,1
Ariyalur,11.136,79.0758,2018,8765,82.00566993043581,14.785107623847605,237397,43.583159139258015,8.122995268515835,5.032061609892402,3
Pudukkottai,10.3833,78.8,2017,15966,146.21796228919197,15.80179705792178,118515,34.901966604722546,18.381318365732728,8.250646889975474,1
Ariyalur,11.136,79.0758,2022,29123,122.35626629783768,26.31054502136997,245543,44.61787972647448,12.041983861863123,5.7029547897,1
Vellore,12.9165,79.1325,2015,15878,93.09869892873512,5.509073879463994,122833,49.32297561873988,7.705666169138715,7.19599874477293,3
Coimbatore,11.0168,76.9558,2020,47056,132.8593532211637,11.985756706282828,95591,56.273901700774346,29.68036137077853,6.9386867847901605,1
Erode,11.341,77.7172,2017,17905,108.78333331086438,26.517856275972694,206568,68.39848983849777,15.477193841774149,5.709471193739052,1
Tenkasi,8.9591,77.3152,2024,6700,114.86909604836296,14.468996461014568,57213,26.428978925583458,6.657254686163756,9.538255434613074,2
Perambalur,11.2333,78.8833,2018,8765,82.00566993043581,14.785107623847605,237397,43.583159139258015,8.122995268515835,5.032061609892402,3
Virudhunagar,9.5851,77.957,2023,44486,140.64962284777903,8.78330425035875,69239,61.893663505968135,24.499011513509824,9.553036731591163,1
Tiruchirappalli,10.7905,78.7047,2023,44486,140.64962284777903,8.78330425035875,69239,61.893663505968135,24.499011513509824,9.553036731591163,1
Krishnagiri,12.5192,78.212,2018,38629,118.42367421480502,5.258570077753408,209297,65.29250960493978,19.428056747861056,5.429329181676439,2
Coimbatore,11.0168,76.9558,2018,8765,82.00566993043581,14.785107623847605,237397,43.583159139258015,8.122995268515835,5.032061609892402,3
Virudhunagar,9.5851,77.957,2020,24356,139.1266136363157,6.197675976912537,72419,48.55465812172574,20.21994900450984,5.61544256464907,1
Salem,11.6643,78.146,2018,8765,82.00566993043581,14.785107623847605,237397,43.583159139258015,8.122995268515835,5.032061609892402,3
Tirunelveli,8.7139,77.7567,2023,42253,106.74864461219812,33.47843515267951,189931,41.95207444105739,25.81522532595964,3.007156097161136,1
Dindigul,10.3624,77.9695,2018,8765,82.00566993043581,14.785107623847605,237397,43.583159139258015,8.122995268515835,5.032061609892402,3
Madurai,9.9252,78.1198,2015,15878,93.09869892873512,5.509073879463994,122833,49.32297561873988,7.705666169138715,7.19599874477293,3
Thanjavur,10.7867,79.1378,2017,21194,107.43373940607364,11.56315125232639,100721,25.652648391725503,24.167630949920373,6.121631137244017,1
Dindigul,10.3624,77.9695,2017,43712,89.97895885231809,31.724964448689008,146856,31.10410941044949,7.926126817658154,6.354513802034614,1
Vellore,12.9165,79.1325,2018,8765,82.00566993043581,14.785107623847605,237397,43.583159139258015,8.122995268515835,5.032061609892402,3
Virudhunagar,9.5851,77.957,2018,8765,82.00566993043581,14.785107623847605,237397,43.583159139258015,8.122995268515835,5.032061609892402,3
Tenkasi,8.9591,77.3152,2022,49589,122.95465320925686,14.284086472658029,118371,51.29919569589768,17.427232733769927,8.433200444281567,2
Cuddalore,11.7447,79.768,2018,36455,102.07546202862822,6.462989564394213,60514,65.72208647436692,18.80402067427531,8.258030707660087,2
Sivaganga,9.847,78.4804,2018,38629,118.42367421480502,5.258570077753408,209297,65.29250960493978,19.428056747861056,5.429329181676439,2
Chennai,13.0827,80.2707,2015,27335,121.8994095252432,16.55174167156885,57244,39.20803789767312,8.824046765143594,6.974438695023148,2
Tiruvannamalai,12.2253,79.0747,2018,30939,148.4754467968591,13.22638667372441,75570,54.052505586522265,8.418056909336645,3.2400417481737964,1
Thoothukudi,8.7642,78.1348,2018,8765,82.00566993043581,14.785107623847605,237397,43.583159139258015,8.122995268515835,5.032061609892402,3
Coimbatore,11.0168,76.9558,2023,49367,120.1129540433311,27.99787834136155,183177,34.15003177145388,21.806970736852,6.028209281698491,1
Thanjavur,10.7867,79.1378,2017,31049,144.85246585693295,10.521343161506405,178713,65.88793213175803,12.11489486339796,7.228809374866646,1
Tirupattur,12.4963,78.56,2021,41487,137.0070745488133,13.779652930022234,55409,48.07389718683384,10.365949072610714,7.058752411700523,1
Thoothukudi,8.7642,78.1348,2018,8765,82.00566993043581,14.785107623847605,237397,43.583159139258015,8.122995268515835,5.032061609892402,3
Erode,11.341,77.7172,2023,26119,132.58952470616367,16.349468214957785,215279,34.340787360351555,20.297602119183104,9.237386356892744,1
Chennai,13.0827,80.2707,2023,37172,106.79488702821284,24.5056149933696,208322,53.78220319324443,10.33407670082428,5.229285979216138,2
Ranipet,12.9236,79.3333,2017,17905,108.78333331086438,26.517856275972694,206568,68.39848983849777,15.477193841774149,5.709471193739052,1
Ariyalur,11.136,79.0758,2015,15878,93.09869892873512,5.509073879463994,122833,49.32297561873988,7.705666169138715,7.19599874477293,3
Nilgiris,11.4102,76.695,2019,16382,100.85840648470906,30.57627934626501,177818,56.52081325098678,21.11680715180711,5.287187437341599,1
Nilgiris,11.4102,76.695,2022,29123,122.35626629783768,26.31054502136997,245543,44.61787972647448,12.041983861863123,5.7029547897,1
Madurai,9.9252,78.1198,2015,27335,121.8994095252432,16.55174167156885,57244,39.20803789767312,8.824046765143594,6.974438695023148,2
Pudukkottai,10.3833,78.8,2016,24581,109.27013517139598,32.97700126117883,88346,55.05056335475204,6.480582634915187,4.522133438053902,1
Pudukkottai,10.3833,78.8,2020,47056,132.8593532211637,11.985756706282828,95591,56.273901700774346,29.68036137077853,6.9386867847901605,1
Tiruvannamalai,12.2253,79.0747,2022,49589,122.95465320925686,14.284086472658029,118371,51.29919569589768,17.427232733769927,8.433200444281567,2
Madurai,9.9252,78.1198,2015,40386,119.05115729620512,6.653046054764933,100227,39.629387518055566,19.75952413009652,5.5370198783143945,2
Krishnagiri,12.5192,78.212,2015,39675,124.08744581042951,22.304237589147675,232225,32.11466646002333,17.003155725355228,4.976779770740789,2
Thoothukudi,8.7642,78.1348,2019,22266,98.61499154424833,19.56902895240021,71577,69.80818465851317,11.006564612473287,9.862900521629648,2
Namakkal,11.2189,78.1675,2022,49589,122.95465320925686,14.284086472658029,118371,51.29919569589768,17.427232733769927,8.433200444281567,2
Ranipet,12.9236,79.3333,2023,44874,118.99283592925246,19.50494255320412,236278,47.79560085371602,8.250656391253315,5.13415550173845,2
Thoothukudi,8.7642,78.1348,2019,38272,121.0636742798564,19.76005188296248,111750,24.05297819388016,27.04186275717181,9.75072479660082,1
Tiruvannamalai,12.2253,79.0747,2018,30939,148.4754467968591,13.22638667372441,75570,54.052505586522265,8.418056909336645,3.2400417481737964,1
Tiruvannamalai,12.2253,79.0747,2015,25706,94.28613628090322,18.41908268757802,176913,63.00367594948964,11.37008165079239,5.972418118532036,2
Tirupattur,12.4963,78.56,2023,8551,94.63415615947922,32.9049560858765,94013,54.501291197032735,15.15622739942262,5.184897938146742,1
Perambalur,11.2333,78.8833,2024,34566,91.28531683825858,23.701386978797213,103915,55.02274327121789,13.546640044058758,9.889353742029945,2
Coimbatore,11.0168,76.9558,2018,38629,118.42367421480502,5.258570077753408,209297,65.29250960493978,19.428056747861056,5.429329181676439,2
Pudukkottai,10.3833,78.8,2023,35881,113.41452786856809,30.738047419919862,153579,61.04201183524255,19.175308135504302,6.685636134132652,1
Coimbatore,11.0168,76.9558,2021,39693,83.0846103099267,24.232583107464784,56861,56.65765115532927,18.45168876837057,5.126131623619818,2
Thanjavur,10.7867,79.1378,2015,15878,93.09869892873512,5.509073879463994,122833,49.32297561873988,7.705666169138715,7.19599874477293,3
Salem,11.6643,78.146,2015,40386,119.05115729620512,6.653046054764933,100227,39.629387518055566,19.75952413009652,5.5370198783143945,2
Tirupattur,12.4963,78.56,2017,15966,146.21796228919197,15.80179705792178,118515,34.901966604722546,18.381318365732728,8.250646889975474,1
Dindigul,10.3624,77.9695,2015,15878,93.09869892873512,5.509073879463994,122833,49.32297561873988,7.705666169138715,7.19599874477293,3
